"","207","208","209","243","213","215","217","218"
"Label","HFD_Veh","HFD_Veh","HFD_Veh","HFD_Veh","HFD_Tx","HFD_Tx","HFD_Tx","HFD_Tx"
"10-heptadecenoate"," 40472692"," 21650580"," 25816742"," 36246412","107518696"," 51212424"," 49758188"," 45732532"
"10-nonadecenoate"," 4454774"," 3555784"," 6849444"," 9253012","25415672","11043202","12776590","11145779"
"12,13-DiHOME","557770","374862","358963","327069","626634","507776","377556","559212"
"12-HETE"," 793814"," 426774"," 639193"," 398126","7224294","1137663","4142467","5065342"
"15-HETE"," 213154","  99221"," 183677"," 214731","1744244"," 229690"," 696246","1042376"
"15-methylpalmitate"," 8483893"," 8171531","11918849","15033070","28972134","16279572","18660244","12310661"
"16-hydroxypalmitate","2596314","1305519"," 944053"," 853637","1096437"," 936033","1110726","1257561"
"17-methylstearate","1129011"," 729569","1257935","1697027","3259980","1489032","1557451","1318305"
"2'-deoxycytidine"," 513086"," 372051"," 682157","1503640","5453735","1300019","3222661","2960421"
"2'-deoxyuridine","19917.00","65982.25","94566.40","25577.00","84026.00","78547.44","58857.00","36727.00"
"2-aminoadipate","  34476400","  21490890","  31336664","  27384514","1378291456","  39019724"," 623750464","1030238336"
"2-aminoheptanoate"," 399435"," 307052"," 518832"," 329909","1708087"," 618836"," 559640","1075634"
"2-hydroxybutyrate/2-hydroxyisobutyrate"," 497750"," 338232"," 462427"," 627747","1500693"," 829856","1266872","1171599"
"2-hydroxyglutarate","3172294","3994750","3413713","4215600","3392905","3836717","7308415","4922642"
"2-hydroxystearate","1320453","1018682","1674127","1300588","6811876","1848060","3514598","2738958"
"2-linoleoylglycerol"," 368027.1"," 257966.0"," 267692.0"," 152477.0","1688617.0"," 288565.7"," 462191.0"," 437458.0"
"2-methylbutyrylcarnitine"," 350730"," 439905","1090983","1027544","2662233"," 820833","1721748","2801062"
"2-methylbutyrylglycine","501192.4","478772.0","313118.6","510313.0","676273.1","561374.0","557011.0","473465.0"
"2-oleoylglycerol"," 433280.0"," 344913.9"," 583556.0"," 489860.0","4033476.0"," 341442.0","1426552.0","1285656.0"
"2-palmitoleoyl-GPC"," 87706"," 77458","118587","168700","676261","108228","208190","437377"
"2-palmitoyl-GPC","1406914"," 962351","1244009","3765066","3856917","1754319","2698518","2828770"
"2-stearoyl-GPE"," 169166.0"," 148147.0"," 180273.6"," 358593.0","2355923.0"," 113382.0"," 655980.0"," 740890.0"
"3-(4-hydroxyphenyl)lactate","  93697","  83456","  80643"," 147740","1055485"," 174085"," 466227"," 527150"
"3-aminoisobutyrate"," 542594"," 448508"," 523543"," 600783","1538285"," 928681","1211953","1130334"
"3-hydroxy-3-methylglutarate","1033593"," 949582"," 859584","1318545","4818788","1060823","6407869","5024349"
"3-hydroxybutyrate","1457425"," 373843"," 300139"," 565725"," 869703"," 331534"," 638153"," 852042"
"3-hydroxybutyrylcarnitine","2318785","2106755","1924531","2890720","1530649"," 823457","2515653","1689659"
"3-hydroxyisobutyrate","318054.3","194955.7","255468.0","210490.3","949989.0","180733.0","678451.0","612442.0"
"3-indoxyl","173947"," 29036"," 95120"," 74610","145036","109740","161356","142650"
"3-methylhistidine","  114369","  418274","   44123","  339965","10419609","  452030"," 4551452"," 4858058"
"3-phosphoglycerate"," 198920","  77033"," 114994"," 175959","2244957"," 226613","3563634","2097147"
"3-ureidopropionate","2424797"," 815143"," 893365"," 858228","1644471","1092176","1893439","1385809"
"4-cholesten-3-one","2112115","2097269","1927520","2239756","3088371","2533703","4242863","4087429"
"4-guanidinobutanoate"," 910768"," 631348"," 771508","1747614","4985015","1091773","2610858","2285751"
"4-hydroxy-nonenal-glutathione","  57925"," 190014"," 234031"," 219129","2152795"," 208567","1125949","1269984"
"4-imidazoleacetate"," 669353"," 800637"," 849378","1226645","1253135","1682549"," 703686","1089624"
"5-dodecenoate","1434802"," 271641"," 201962"," 682212","1054817"," 750684","1190785"," 828972"
