"","Name",""
"mmu:19051","Ppp1r17","2.69823455175493"
"mmu:67821","Atp1b4","2.69823455175493"
"mmu:22264","Prap1","2.69823455175493"
"mmu:17928","Myog","2.69823455175493"
"mmu:22771","Zic1","2.69823455175493"
"mmu:78354","2210407C18Rik","2.69823455175493"
"mmu:619326","9130409I23Rik","2.69823455175493"
"mmu:56379","Kcnj1","2.69823455175493"
"mmu:107751","Prrxl1","2.69823455175493"
"mmu:94222","Olig3","2.69823455175493"
"mmu:387514","Tas2r143","2.69823455175493"
"mmu:238331","Zdhhc22","2.69823455175493"
"mmu:15557","Htr1f","2.69823455175493"
"mmu:14842","Gsx1","2.69823455175493"
"mmu:235416","Lman1l","2.69823455175493"
"mmu:258198","Olfr224","2.69823455175493"
"mmu:257962","Olfr222","2.69823455175493"
"mmu:791346","Gm10118","2.69823455175493"
"mmu:434674","Slc22a28","2.69823455175493"
"mmu:504186","Chrna10","2.69823455175493"
"mmu:78703","C330013J21Rik","2.69823455175493"
"mmu:100039177","Mup16","2.69823455175493"
"mmu:100038948","Mup9","2.69823455175493"
"mmu:69049","Cml5","2.69823455175493"
"mmu:666637","Gm8206","2.69823455175493"
"mmu:380918","Siah3","2.69823455175493"
"mmu:100043108","Cyp2c69","2.69823455175493"
"mmu:16875","Lhx8","2.69823455175493"
"mmu:627280","Vmn1r90","2.69823455175493"
"mmu:100042856","Gm4070","2.69820708584178"
"mmu:18740","Pitx1","2.6982069984249"
"mmu:75396","Spp2","2.6982069984249"
"mmu:246779","Il27","2.6982069984249"
"mmu:268795","Rpl7a-ps3","2.6982069984249"
"mmu:545645","Gm13283","2.6982069984249"
"mmu:110855","Pde6c","2.69820657143186"
"mmu:75426","Igfbpl1","2.69820657143186"
"mmu:382843","Rpl21-ps4","2.69820657143186"
"mmu:16693","Krtap11-1","2.69820657143186"
"mmu:71367","Chst9","2.69820249944762"
"mmu:100039028","Mup11","2.67355680870922"
"mmu:28248","Slco1a1","2.67170044955182"
"mmu:13105","Cyp2d9","2.66031403073709"
"mmu:17836","Mug1","2.64664137234451"
