Sample,207,208,209,243,213,215,217,218
Label,HFD_Veh,HFD_Veh,HFD_Veh,HFD_Veh,HFD_Tx,HFD_Tx,HFD_Tx,HFD_Tx
campesterol,,,,,,,,
carboxyethyl-GABA,,"113,375",,,"1,105,227",,"624,272","327,236"
carnitine,"493,264,832","486,865,600","503,662,112","553,588,544","667,082,560","589,247,232","808,863,808","410,110,816"
carnosine,"2,359,175","633,645","1,427,785","703,325","3,326,166","2,558,196","1,926,189","3,086,333"
catechol sulfate,,,,,,,,
cholesterol,"29,912,064","30,837,428","65,469,716","38,274,232","42,713,240","32,501,424","69,582,448","47,908,512"
choline,"326,928,576","310,562,592","256,029,824","255,728,944","2,129,328,768","389,114,464","1,630,818,048","1,962,163,840"
choline phosphate,"82,710,720","94,219,352","94,596,320","82,933,408","362,594,208","128,785,192","438,798,208","276,414,944"
citrate,"778,717","548,653","1,234,618","895,017","11,291,704","953,627","16,263,835","10,787,727"
citrulline,"16,697,112","14,455,628","16,525,380","16,737,832","74,788,816","23,860,704","48,271,000","62,034,536"
corticosterone,"275,145","33,913","133,855",,,"221,000","65,302",
creatine,"987,192,768","608,776,128","760,670,912","668,958,400","1,130,161,664","1,037,721,472","3,253,111,552","1,038,338,560"
creatine phosphate,"84,285","112,664","180,953","149,231",,"143,556","361,562",
creatinine,"13,600,882","6,943,218","7,808,065","8,713,815","29,958,700","12,893,362","64,435,916","20,314,702"
cystathionine,,,,,"4,836,589",,"805,428","1,971,640"
cysteine,"137,740","280,904","247,040","437,061","10,533,868","132,736","12,403,068","9,001,147"
cysteine s-sulfate,,,,,"92,452",,"35,747","81,290"
cysteine sulfinic acid,"36,313","41,687","97,746","42,493","2,739,773","309,957","2,364,620","1,292,689"
cystine,"908,702",,,,"86,517,656",,"70,571,312","82,858,616"
cytidine,"10,271,938","6,874,401","7,573,162","7,803,584","120,128,992","12,772,577","97,513,864","88,361,504"
cytidine 3'-monophosphate,"398,902","79,077","317,398","206,792",,"150,373","238,412",
cytidine 5'-diphosphocholine,"527,244","258,867","255,480","1,084,057","3,635,537","489,514","3,275,393","2,775,676"
cytidine 5'-monophosphate,"4,372,308","4,607,594","5,301,293","3,579,713","15,566,870","5,066,255","7,950,898","10,945,890"
cytidine 5'-monophospho-N-acetylneuraminic acid,"80,034","68,217","95,750","147,923","728,490","89,651","307,603","431,254"
cytidine-5'-diphosphoethanolamine,"1,359,451","575,180","783,998","1,030,533","1,419,179","1,506,200","1,378,225","1,474,685"
cytosine,"138,617","118,424","90,617","201,699","361,499","167,353","81,811","194,024"
decanoylcarnitine,"316,457","146,438","195,817","491,034","237,807","120,408","283,978","128,083"
dehydroascorbate,"144,508","310,032","349,005","369,157","22,965,438","960,790","17,806,760","16,369,731"
deoxycarnitine,"19,474,352","22,130,304","23,379,648","28,635,662","133,002,232","23,584,700","102,062,680","94,468,536"
dihomo-linoleate,"13,710,130","11,099,029","24,021,156","34,193,416","108,384,160","39,357,572","51,748,500","41,261,952"
dihomo-linolenate,"13,578,829","8,030,230","11,002,019","18,831,570","61,146,608","20,778,102","29,520,736","27,451,630"
dihydoxyphenylalanine,,,,"148,867","276,593",,"221,163","219,919"
dihydroxyacetone,"161,620","69,353",,,"1,861,644",,"2,334,140","1,606,712"
dimethyl,"21,948,766","12,023,856","12,318,004","8,586,869","58,339,200","27,064,318","47,720,028","38,218,308"
dimethylarginine,"398,323","522,898","406,676","988,487","17,874,324","742,984","11,426,225","11,643,452"
dimethylglycine,"2,941,989","1,359,032","1,470,725","1,026,532","3,436,693","1,877,867","3,094,024","2,513,401"
docosadienoate,"419,945","338,060","609,529","892,547","1,847,534","717,617","1,013,659","710,577"
docosahexaenoate,"22,717,644","16,477,332","14,976,230","22,647,944","143,841,264","21,352,836","56,336,228","50,042,384"
docosapentaenoate,"4,622,271","3,494,668","3,662,720","5,481,937","20,314,566","5,069,171","8,223,850","6,519,526"
dopamine sulfate,,,,,"436,204",,"104,658","291,939"
eicosapentaenoate,"6,043,430","4,563,174","4,109,482","4,367,246","12,841,727","5,650,581","7,239,985","6,879,429"
eicosenoate,"23,452,522","16,831,252","32,603,566","46,445,160","112,125,280","48,820,040","53,406,832","44,010,080"
equol sulfate,"169,164",,,,,,,
ergothioneine,"3,042,507","1,338,480","1,484,761","1,668,140","2,775,538","971,043","2,905,858","2,371,741"
erucate,"1,770,041","1,178,388","1,610,101","2,480,354","4,590,463","2,013,229","2,232,829","1,918,234"
erythronate*,"1,121,594","1,054,559","1,065,389","1,484,769","14,473,675","1,238,011","8,654,332","9,661,985"
ethylmalonate,,,,"184,583","569,078",,"462,033","428,910"
flavin adenine dinucleotide,"43,951","39,809","41,441","83,174","449,649","89,904","309,574","300,328"
fructose,"264,976",,,,"2,244,340","155,898","407,678","1,204,341"
fumarate,"1,037,689","1,111,060","1,203,759","1,168,240","10,980,310","1,237,732","6,483,840","8,475,330"
galactitol,,,,,"154,266",,"203,075","164,637"
galactonate,,"38,737",,,"1,331,862","165,538","1,335,576","857,467"
