"","213","215","217","218","207","208","209","243"
"Label","HFD_Tx","HFD_Tx","HFD_Tx","HFD_Tx","HFD_Veh","HFD_Veh","HFD_Veh","HFD_Veh"
"2-palmitoyl-GPC (16:0)*","-0.28735676"," 0.10015892","-0.32192932","-0.28361927"," 0.07862208"," 0.00335527"," 0.03269841"," 0.67807068"
"2-stearoyl-GPE (18:0)*"," 0.51974723","-0.48025277","-0.05235753"," 0.02365701","-0.13229227","-0.04958130","-0.06066964"," 0.23174927"
"3-(4-hydroxyphenyl)lactate"," 0.575711963"," 0.104575279"," 0.059541116"," 0.191412182","-0.330848852","-0.171396755","-0.424288037","-0.004706897"
"3-aminoisobutyrate","-0.4389978"," 0.5610022","-0.3553537","-0.4303848"," 0.1440913"," 0.2431825"," 0.1706882"," 0.1057722"
"3-hydroxy-3-methylglutarate","-0.14613754","-0.37480462"," 0.62519538"," 0.31826780","-0.16137118"," 0.08338181","-0.32581801","-0.01871363"
"3-hydroxybutyrate (BHBA)","-0.31488110","-0.13242126","-0.31559696","-0.17075395"," 0.68440304"," 0.15269382","-0.05980595"," 0.15636235"
"3-hydroxybutyrylcarnitine (1)","-0.5804041","-0.2418944","-0.2007468","-0.3850622"," 0.3360746"," 0.4195959"," 0.2754840"," 0.3769530"
"3-hydroxybutyrylcarnitine (2)","-0.53919312","-0.16249396","-0.10285576","-0.28483062","-0.07455139"," 0.42102908"," 0.28208889"," 0.46080688"
"3-hydroxyisobutyrate","-0.05558902","-0.48161083","-0.09335921","-0.21931567"," 0.51838917"," 0.23179192"," 0.30493348","-0.20523983"
"3-indoxyl sulfate","-0.4070619"," 0.2122653","-0.1644676","-0.2323203"," 0.5929381","-0.2945825"," 0.2737130"," 0.0195159"
"3-methylhistidine"," 0.42133509","-0.04274204"," 0.28723769"," 0.30590658","-0.34804251"," 0.05664170","-0.57866491","-0.10167160"
